商品代码,商品名称,商品规格代码,商品规格名称,商品标签,仓库,数量,商品单位,库存重量,可销数,可销售天数,在途数,安全库存下限,安全库存上限,订单占用数,可配数,未付款数,锁定数,库位,商品条码,商品简称,商品备注,规格备注,库存状态,商品分类,商品税号,供应商,保质期,有效日期,生产日期,供应商货号,品牌,商品建档日期,箱规,标准进价,最新采购价,最新采购供应商,成本价格,销售价格,成本总金额,销售总金额,近3日销量,近7日销量,近15日销量,近30日销量
RZ233W01655XL106	,舰载飞行咆哮熊猫飞行夹克-5XL	,,	,,荣造仓	,1,,0.0,1, 	,14.0,0,,0.0,1,0,0.0,,RZ233W01655XL106	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:42:07,0.0,0.00,268.34,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,1,1,1,1
RZ233W01665XL809	,舰载飞行王牌飞行员飞行夹克-5XL	,,	,,荣造仓	,17,,0.0,17, 	,0.0,0,,0.0,17,0,0.0,,RZ233W01665XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:48:13,0.0,0.00,255.57,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0166S809	,舰载飞行王牌飞行员飞行夹克-S	,,	,,荣造仓	,0,,0.0,0, 	,10.0,0,,0.0,0,0,0.0,,RZ233W0166S809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:43:08,0.0,0.00,255.57,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0165L106	,舰载飞行咆哮熊猫飞行夹克-L	,,	,,荣造仓	,21,,0.0,19, 	,112.0,0,,2.0,20,0,0.0,,RZ233W0165L106	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:40:05,0.0,0.00,268.34,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,1,1,3
RZ233W0165M106	,舰载飞行咆哮熊猫飞行夹克-M	,,	,,荣造仓	,9,,0.0,6, 	,39.0,0,,3.0,8,0,0.0,,RZ233W0165M106	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:39:04,0.0,0.00,268.34,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,1,1
RZ233W0165XL106	,舰载飞行咆哮熊猫飞行夹克-XL	,,	,,荣造仓	,17,,0.0,16, 	,139.0,0,,1.0,16,0,0.0,,RZ233W0165XL106	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:40:05,0.0,0.00,268.34,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,1
RZ233W01653XL106	,舰载飞行咆哮熊猫飞行夹克-3XL	,,	,,荣造仓	,0,,0.0,0, 	,47.0,0,,0.0,0,0,0.0,,RZ233W01653XL106	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:41:06,0.0,0.00,268.34,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,1
RZ233W0166M809	,舰载飞行王牌飞行员飞行夹克-M	,,	,,荣造仓	,14,,0.0,14, 	,42.0,0,,0.0,14,0,0.0,,RZ233W0166M809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:45:10,0.0,0.00,255.57,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01666XL809	,舰载飞行王牌飞行员飞行夹克-6XL	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W01666XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:48:13,0.0,0.00,255.57,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01652XL106	,舰载飞行咆哮熊猫飞行夹克-2XL	,,	,,荣造仓	,1,,0.0,1, 	,105.0,0,,0.0,1,0,0.0,,RZ233W01652XL106	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:40:05,0.0,0.00,268.34,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233S0161XL524	,17连帽卫衣-薄款-XL	,,	,,荣造仓	,18,,0.0,17, 	,67.0,0,,1.0,17,0,0.0,,RZ233S0161XL524	,	,	,,,,	,,,,,,荣造	,2023-08-03 10:18:06,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,1,1,1,2
RZ233S01613XL524	,17连帽卫衣-薄款-3XL	,,	,,荣造仓	,11,,0.0,11, 	,39.0,0,,0.0,11,0,0.0,,RZ233S01613XL524	,	,	,,,,	,,,,,,荣造	,2023-08-03 10:19:07,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,1
RZ233S01614XL524	,17连帽卫衣-薄款-4XL	,,	,,荣造仓	,20,,0.0,20, 	,14.0,0,,0.0,20,0,0.0,,RZ233S01614XL524	,	,	,,,,	,,,,,,荣造	,2023-08-03 10:19:08,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233S01612XL524	,17连帽卫衣-薄款-2XL	,,	,,荣造仓	,2,,0.0,1, 	,68.0,0,,1.0,1,0,0.0,,RZ233S01612XL524	,	,	,,,,	,,,,,,荣造	,2023-08-03 10:18:06,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233S0161L524	,17连帽卫衣-薄款-L	,,	,,荣造仓	,16,,0.0,16, 	,76.0,0,,0.0,16,0,0.0,,RZ233S0161L524	,	,	,,,,	,,,,,,荣造	,2023-08-03 10:17:05,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,1,1,2
236Z0012	,钢笔F-舰载熊猫礼盒-红	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,236Z0012	,	,	,,,,	,,,,,,,2023-10-09 15:38:56,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
236Z0005	,钢笔F-舰载熊猫礼盒-蓝	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,236Z0005	,	,	,,,,	,,,,,,,2023-10-09 15:36:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
235Z001106	,钢笔EF-舰载熊猫礼盒-黑	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,235Z001106	,	,	,,,,	,,,,,,,2023-10-09 15:21:45,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
235Z0015	,钢笔EF-舰载熊猫礼盒-蓝	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,235Z0015	,	,	,,,,	,,,,,,,2023-10-09 15:23:47,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
235Z0012	,钢笔EF-舰载熊猫礼盒-红	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,235Z0012	,	,	,,,,	,,,,,,,2023-10-09 15:25:48,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
236Z001106	,钢笔F-舰载熊猫礼盒-黑	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,236Z001106	,	,	,,,,	,,,,,,,2023-10-09 15:39:57,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
235Z0012	,钢笔EF-舰载熊猫礼盒-红	,,	,,英雄一件代发	,0,,0.0,0, 	,132.0,0,,0.0,0,0,0.0,,235Z0012	,	,	,,,,	,,,,,,,2023-10-09 15:25:48,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,5
236Z001106	,钢笔F-舰载熊猫礼盒-黑	,,	,,英雄一件代发	,49,,0.0,47, 	,115.0,0,,2.0,47,0,0.0,,236Z001106	,	,	,,,,	,,,,,,,2023-10-09 15:39:57,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,3,3,3
236Z0012	,钢笔F-舰载熊猫礼盒-红	,,	,,英雄一件代发	,26,,0.0,24, 	,92.0,0,,2.0,24,0,0.0,,236Z0012	,	,	,,,,	,,,,,,,2023-10-09 15:38:56,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,2
235Z001106	,钢笔EF-舰载熊猫礼盒-黑	,,	,,英雄一件代发	,20,,0.0,18, 	,197.0,0,,2.0,18,0,0.0,,235Z001106	,	,	,,,,	,,,,,,,2023-10-09 15:21:45,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,1,2
235Z0015	,钢笔EF-舰载熊猫礼盒-蓝	,,	,,英雄一件代发	,11,,0.0,11, 	,429.0,0,,0.0,11,0,0.0,,235Z0015	,	,	,,,,	,,,,,,,2023-10-09 15:23:47,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,1,1,1,8
236Z0005	,钢笔F-舰载熊猫礼盒-蓝	,,	,,英雄一件代发	,0,,0.0,0, 	,45.0,0,,0.0,0,0,0.0,,236Z0005	,	,	,,,,	,,,,,,,2023-10-09 15:36:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
042270009940057	,山东舰-956型驱逐舰	,,	,	,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,6970556356149	,	,	,,,,	,,,,,,,2022-01-25 11:20:27,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022135090570003	,山东舰飞织舰帽蓝白57CM	,,	,服饰类	,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,022135090570003	,	,	,,,舰帽	,	,,,,,,,2021-12-20 17:56:42,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0163L809	,舰载飞行冲上云霄飞行夹克-L	,,	,,北京仓	,2,,0.0,2, 	,0.0,0,,0.0,2,0,0.0,,RZ233W0163L809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:33:59,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,2
RZ233W01633XL809	,舰载飞行冲上云霄飞行夹克-3XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W01633XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:35:00,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,2
RZ233W0163M809	,舰载飞行冲上云霄飞行夹克-M	,,	,,北京仓	,3,,0.0,3, 	,0.0,0,,0.0,3,0,0.0,,RZ233W0163M809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:32:58,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01632XL809	,舰载飞行冲上云霄飞行夹克-2XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W01632XL809	,	,	,,,服装	,	,,,,,,荣造	,2023-08-10 13:35:00,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,4
RZ233W01634XL809	,舰载飞行冲上云霄飞行夹克-4XL	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ233W01634XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:36:01,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,2
RZ233W0163XL809	,舰载飞行冲上云霄飞行夹克-XL	,,	,,北京仓	,5,,0.0,5, 	,0.0,0,,0.0,5,0,0.0,,RZ233W0163XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:33:59,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,4
022131060070013	,山东舰速干T黑色-3XL	,,	,服饰类	,荣造仓	,1,,0.0,1, 	,12.0,0,,0.0,1,0,0.0,,022131060070013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:14,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ235Z70670005	,章配件套装（咆哮熊猫系列）	,,	,,北京仓	,2,,0.0,1, 	,0.0,0,,1.0,2,0,0.0,,RZ235Z70670005	,	,	,,,,	,,,,,,荣造	,2023-08-22 16:20:36,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0163M809	,舰载飞行冲上云霄飞行夹克-M	,,	,,荣造仓	,16,,0.0,15, 	,11.0,0,,1.0,15,0,0.0,,RZ233W0163M809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:32:58,0.0,0.00,289.91,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,1
RZ233W01632XL809	,舰载飞行冲上云霄飞行夹克-2XL	,,	,,荣造仓	,12,,0.0,12, 	,92.0,0,,0.0,12,0,0.0,,RZ233W01632XL809	,	,	,,,服装	,	,,,,,,荣造	,2023-08-10 13:35:00,0.0,0.00,289.91,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,6
RZ233W0163L809	,舰载飞行冲上云霄飞行夹克-L	,,	,,荣造仓	,7,,0.0,7, 	,50.0,0,,0.0,7,0,0.0,,RZ233W0163L809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:33:59,0.0,0.00,289.91,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,1,2,2,4
RZ233W01633XL809	,舰载飞行冲上云霄飞行夹克-3XL	,,	,,荣造仓	,11,,0.0,10, 	,35.0,0,,1.0,10,0,0.0,,RZ233W01633XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:35:00,0.0,0.00,289.91,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,4
RZ233W0163XL809	,舰载飞行冲上云霄飞行夹克-XL	,,	,,荣造仓	,5,,0.0,5, 	,64.0,0,,0.0,5,0,0.0,,RZ233W0163XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:33:59,0.0,0.00,289.91,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,9
RZ233W01634XL809	,舰载飞行冲上云霄飞行夹克-4XL	,,	,,荣造仓	,11,,0.0,11, 	,24.0,0,,0.0,11,0,0.0,,RZ233W01634XL809	,	,	,,,,	,,,,,,荣造	,2023-08-10 13:36:01,0.0,0.00,289.91,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,3
RZ235Z70670004	,章配件套装（王牌飞行系列）	,,	,,荣造仓	,0,,0.0,0, 	,436.0,0,,0.0,0,0,0.0,,RZ235Z70670004	,	,	,,,,	,,,,,,荣造	,2023-08-22 16:20:36,0.0,0.00,44.70,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ235Z70670002	,章配件套装（冲上云霄系列）	,,	,,荣造仓	,18,,0.0,18, 	,294.0,0,,0.0,18,0,0.0,,RZ235Z70670002	,	,	,,,,	,,,,,,荣造	,2023-08-22 16:19:35,0.0,0.00,41.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,4,56,66,88
RZ235Z70670003	,章配件套装（舰载熊猫系列）	,,	,,荣造仓	,0,,0.0,0, 	,435.0,0,,0.0,0,0,0.0,,RZ235Z70670003	,	,	,,,,	,,,,,,荣造	,2023-08-22 16:20:36,0.0,0.00,43.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
020031060020012	,山东舰棉T黑色-S军用	,,	,	,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,020031060020012	,	,,,,服装	,,,,,,,,2021-12-20 17:56:49,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ232T0153XL524	,17短袖T恤-深海蓝-XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ232T0153XL524	,	,,,,,,,,,,,,2023-04-10 13:56:02,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
032102010002011	,笔记本礼盒/H605D铱金笔 红色	,,	,非服饰	,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,032102010002011	,	,	,,,其他	,	,,,,,,,2021-12-20 17:58:00,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ232T01532XL524	,17短袖T恤-深海蓝-2XL	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ232T01532XL524	,	,,,,,,,,,,,,2023-04-10 13:57:03,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ232T0153S001	,17短袖T恤-纯白色-S	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ232T0153S001	,	,,,,,,,,,,,,2023-04-10 14:00:07,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022130010070013	,山东舰速干T白色-3XL	,,	,	,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,022130010070013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:09,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ232T01532XL001	,17短袖T恤-纯白色-2XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ232T01532XL001	,	,,,,,,,,,,,,2023-04-10 14:00:06,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022131060070013	,山东舰速干T黑色-3XL	,,	,服饰类	,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,022131060070013	,	,	,,,,	,,,,,,荣造	,2021-12-20 17:57:14,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
022111060080017	,山东舰POLO衫黑色-4XL	,,	,	,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,022111060080017	,	,	,,,,	,,,,,,,2021-12-20 17:57:16,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01393XL524	,蓝色飞行夹克4.0-3XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W01393XL524	,	,,,,,,,,,,,,2023-09-06 09:58:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107XL524	,工装机能长裤-蓝色-23-XL	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ233K0107XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:26:49,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107M524	,工装机能长裤-蓝色-23-M	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K0107M524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:25:48,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01073XL524	,工装机能长裤-蓝色-23-3XL	,,	,,北京仓	,2,,0.0,1, 	,0.0,0,,1.0,1,0,0.0,,RZ233K01073XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:27:50,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107XL106	,工装机能长裤-黑色-23-XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K0107XL106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:39:58,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107M106	,工装机能长裤-黑色-23-M	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K0107M106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:40:59,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01072XL524	,工装机能长裤-蓝色-23-2XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K01072XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:27:50,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107L524	,工装机能长裤-蓝色-23-L	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K0107L524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:26:49,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01074XL524	,工装机能长裤-蓝色-23-4XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K01074XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:28:52,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01072XL106	,工装机能长裤-黑色-23-2XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K01072XL106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:38:57,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107L106	,工装机能长裤-黑色-23-L	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K0107L106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:40:59,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0139XL524	,蓝色飞行夹克4.0-XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W0139XL524	,	,,,,,,,,,,,,2023-09-06 09:57:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01392XL524	,蓝色飞行夹克4.0-2XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W01392XL524	,	,,,,,,,,,,,,2023-09-06 09:57:52,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0139M524	,蓝色飞行夹克4.0-M	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W0139M524	,	,,,,,,,,,,,,2023-09-06 09:56:50,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0139L524	,蓝色飞行夹克4.0-L	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W0139L524	,	,,,,,,,,,,,,2023-09-06 09:56:49,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01395XL524	,蓝色飞行夹克4.0-5XL	,,	,,北京仓	,4,,0.0,4, 	,0.0,0,,0.0,4,0,0.0,,RZ233W01395XL524	,	,,,,,,,,,,,,2023-09-06 09:58:55,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01396XL524	,蓝色飞行夹克4.0-6XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W01396XL524	,	,,,,,,,,,,,,2023-09-06 09:59:56,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01394XL524	,蓝色飞行夹克4.0-4XL	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ233W01394XL524	,	,,,,,,,,,,,,2023-09-06 09:58:54,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W0139S524	,蓝色飞行夹克4.0-S	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233W0139S524	,	,,,,,,,,,,,,2023-09-06 09:54:47,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107M106	,工装机能长裤-黑色-23-M	,,	,,荣造仓	,0,,0.0,0, 	,1.0,0,,0.0,0,0,0.0,,RZ233K0107M106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:40:59,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01073XL524	,工装机能长裤-蓝色-23-3XL	,,	,,荣造仓	,1,,0.0,0, 	,10.0,0,,1.0,0,0,0.0,,RZ233K01073XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:27:50,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01072XL106	,工装机能长裤-黑色-23-2XL	,,	,,荣造仓	,0,,0.0,0, 	,13.0,0,,0.0,0,0,0.0,,RZ233K01072XL106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:38:57,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107XL106	,工装机能长裤-黑色-23-XL	,,	,,荣造仓	,1,,0.0,1, 	,1.0,0,,0.0,1,0,0.0,,RZ233K0107XL106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:39:58,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01072XL524	,工装机能长裤-蓝色-23-2XL	,,	,,荣造仓	,0,,0.0,0, 	,11.0,0,,0.0,0,0,0.0,,RZ233K01072XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:27:50,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107M524	,工装机能长裤-蓝色-23-M	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ233K0107M524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:25:48,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107L524	,工装机能长裤-蓝色-23-L	,,	,,荣造仓	,0,,0.0,0, 	,14.0,0,,0.0,0,0,0.0,,RZ233K0107L524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:26:49,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01073XL106	,工装机能长裤-黑色-23-3XL	,,	,,荣造仓	,1,,0.0,1, 	,14.0,0,,0.0,1,0,0.0,,RZ233K01073XL106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:37:57,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107XL524	,工装机能长裤-蓝色-23-XL	,,	,,荣造仓	,1,,0.0,-1, 	,10.0,0,,2.0,0,0,0.0,,RZ233K0107XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:26:49,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K01074XL524	,工装机能长裤-蓝色-23-4XL	,,	,,荣造仓	,1,,0.0,1, 	,3.0,0,,0.0,1,0,0.0,,RZ233K01074XL524	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:28:52,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233K0107L106	,工装机能长裤-黑色-23-L	,,	,,荣造仓	,0,,0.0,0, 	,25.0,0,,0.0,0,0,0.0,,RZ233K0107L106	,	,	,,,,	,,,,,,荣造	,2023-09-01 14:40:59,0.0,0.00,137.82,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01394XL524	,蓝色飞行夹克4.0-4XL	,,	,,荣造仓	,1,,0.0,1, 	,2.0,0,,0.0,1,1,0.0,,RZ233W01394XL524	,	,,,,,,,,,,,,2023-09-06 09:58:54,0.0,0.00,238.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
RZ233W01392XL524	,蓝色飞行夹克4.0-2XL	,,	,,荣造仓	,19,,0.0,19, 	,24.0,0,,0.0,19,0,0.0,,RZ233W01392XL524	,	,,,,,,,,,,,,2023-09-06 09:57:52,0.0,0.00,238.00,南通冠洲国际贸易有限公司,0.00,0.00,0.00,0.00,0,0,0,0
